stock_name,date,value,count,Individual_buy_count,NonIndividual_buy_count,Individual_sell_count,NonIndividual_sell_count,Individual_buy_volume,NonIndividual_buy_volume,Individual_sell_volume,NonIndividual_sell_volume,Individual_buy_value,NonIndividual_buy_value,Individual_sell_value,NonIndividual_sell_value,adj_max_price,adj_min_price,adj_first_price,adj_last_price,adj_volume,adj_close_price,change
وصنعت,2019-12-29,52832254027,1893,569,4,576,2,15468884,540000,14435579,1573305,51058004027,1774250000,47612330653,5219923374,2441,2342,2406,2426,16008884,2406,-0.75187969924812
وصنعت,2019-12-30,97435994375,2844,1042,2,683,3,27862214,1010000,27243939,1628275,94000511806,3435482569,91918011410,5517982965,2514,2363,2424,2463,28872214,2460,2.27272727272727
وصنعت,2019-12-31,110404435450,3757,1553,1,554,10,32847394,10000,26394791,6462603,110370935450,33500000,88565352616,21839082834,2500,2380,2500,2468,32857394,2449,-0.444444444444444
وصنعت,2020-01-01,51537376668,2161,854,1,467,8,15149025,10000,11426035,3732990,51503776668,33600000,38814325761,12723050907,2513,2443,2478,2445,15159025,2478,1.19047619047619
وصنعت,2020-01-04,4802851730,205,160,1,9,0,1386951,100000,1486951,0,4479851730,323000000,4802851730,0,2355,2355,2355,2355,1486951,2376,-4.11764705882353
وصنعت,2020-01-05,105062178049,2342,763,15,609,1,23620086,10269990,31180901,2709175,73249686079,31812491970,96671863074,8390314975,2303,2258,2258,2258,33890076,2260,-4.9079754601227
وصنعت,2020-01-07,68337581961,2924,1106,5,680,5,19453218,2610000,20795343,1267875,60354891063,7982690898,64565785227,3771796734,2373,2147,2318,2176,22063218,2258,-0.096774193548387
وصنعت,2020-01-08,18380308320,421,187,1,125,0,5954120,100000,6054120,0,18076708320,303600000,18380308320,0,2213,2213,2213,2213,6054120,2213,-1.96964804649661
وصنعت,2020-01-11,1533442608,67,6,0,46,2,495298,0,393498,101800,1533442608,0,1218269808,315172800,2257,2257,2257,2257,495298,2225,0.559947299077734
وصنعت,2020-01-12,9208000255,152,23,0,75,2,2873011,0,2383011,490000,9208000255,0,7637550255,1570450000,2336,2336,2336,2336,2873011,2336,4.97870946609892
وصنعت,2020-01-13,42795392733,967,467,0,305,4,12729554,0,10119554,2610000,42795392733,0,34018280933,8777111800,2453,2406,2453,2453,12729554,2451,4.89859594383775
وصنعت,2020-01-14,100572025605,3186,1207,1,648,7,27788022,1454042,26582929,2659135,95594217847,4977807758,91382053345,9189972260,2564,2458,2529,2554,29242064,2507,2.29030339083879
وصنعت,2020-01-15,73344822692,2527,1128,0,469,4,20837705,0,19797705,1040000,73344822692,0,69694657135,3650165557,2587,2516,2537,2568,20837705,2566,2.35533585344577
وصنعت,2020-01-18,86977983916,3146,1267,3,606,5,23350099,87000,20465414,2971685,86656341916,321642000,75963345806,11014638110,2828,2667,2694,2713,23437099,2705,5.42613636363636
وصنعت,2020-01-19,70163644639,2861,1244,2,658,4,18849949,35000,18042412,842537,70034204639,129440000,67088713287,3074931352,2770,2618,2752,2688,18884949,2708,0.107787658313123
وصنعت,2020-01-20,56369841842,2285,913,2,546,2,15053411,22000,14669960,405451,56289331842,80510000,54861109734,1508732108,2814,2653,2814,2712,15075411,2726,0.646029609690444
وصنعت,2020-01-21,60042671303,2160,829,4,522,3,14877201,1640000,14323800,2193401,54100938427,5941732876,52058824542,7983846761,2712,2608,2712,2625,16517201,2650,-2.78149237764108
وصنعت,2020-01-22,41904896972,1687,769,3,430,2,10920196,560000,10676537,803659,39837325623,2067571349,38964986001,2939910971,2704,2624,2661,2673,11480196,2661,0.412654745529574
وصنعت,2020-01-25,73433107899,2433,961,3,544,5,19491527,525000,12220162,7796365,71496981688,1936126211,44881720126,28551387773,2718,2655,2697,2688,20016527,2675,0.520547945205479
وصنعت,2020-01-26,60811376708,2218,891,2,638,2,16278291,20000,15778291,520000,60737901708,73475000,58889869785,1921506923,2753,2661,2752,2702,16298291,2720,1.68983374216408
وصنعت,2020-01-27,38421238769,1654,642,0,467,1,10537532,0,10337532,200000,38421238769,0,37689238769,732000000,2726,2623,2726,2661,10537532,2658,-2.27820959528277
وصنعت,2020-01-28,41559759057,1915,678,1,593,1,11325747,173025,11398772,100000,40936119282,623639775,41194759057,365000000,2683,2625,2683,2635,11498772,2634,-0.877674163466813
وصنعت,2020-02-01,41204815339,1951,564,1,557,2,11434283,20000,10731283,723000,41132875339,71940000,38583471573,2621343766,2696,2580,2640,2599,11454283,2622,-0.470392916436082
وصنعت,2020-02-02,29412621416,1486,472,0,520,0,8152032,0,8152032,0,29412621416,0,29412621416,0,2674,2572,2573,2640,8152032,2630,0.305810397553517
وصنعت,2020-02-03,61461161358,1322,157,0,596,1,16354898,0,16254898,100000,61461161358,0,61082361358,378800000,2761,2624,2678,2761,16354898,2739,4.15742793791574
وصنعت,2020-02-04,34824992460,555,26,0,333,1,8827628,0,8727628,100000,34824992460,0,34430492460,394500000,2876,2876,2876,2876,8827628,2876,4.97605109100585
وصنعت,2020-02-05,15429666566,372,27,1,288,1,3625173,100000,3625173,100000,15015466566,414200000,15015466566,414200000,3019,3019,3019,3019,3725173,3019,4.9936628643853
وصنعت,2020-02-08,16477799979,376,27,3,276,2,3288871,500000,3651871,137000,14303299979,2174500000,15881986979,595813000,3170,3170,3170,3170,3788871,3170,4.99758570738774
وصنعت,2020-02-09,15266535150,338,32,2,252,2,3013725,329800,3203367,140158,13760668350,1505866800,14626573722,639961428,3328,3328,3328,3328,3343525,3328,4.98965279374569
وصنعت,2020-02-10,492478613212,8764,2393,15,1983,8,100842515,5050242,97653495,8239262,468836251953,23642361259,453540781337,38937831875,3495,3164,3495,3368,105892757,3390,1.86158563293912
وصنعت,2020-02-12,160136339292,4762,1494,7,1268,4,34356229,777271,33881429,1252071,156625426141,3510913151,154423261362,5713077930,3411,3262,3411,3282,35133500,3323,-1.99956998494947
وصنعت,2020-02-15,109677518746,2929,924,4,849,3,24298975,479560,24154535,624000,107553340288,2124178458,106906189954,2771328792,3282,3215,3280,3229,24778535,3226,-2.89600702062308
وصنعت,2020-02-16,73008834242,2486,800,2,641,4,15889957,236943,15051971,1074929,71957516669,1051317573,68159127570,4849706672,3360,3210,3234,3269,16126900,3300,2.28197017623136
وصنعت,2020-02-17,99606856173,3067,1078,5,700,4,21257563,1666133,21823625,1100071,92430948473,7175907700,94793424416,4813431757,3317,3135,3316,3155,22923696,3167,-4.02032250938812
وصنعت,2020-02-18,47115201892,1753,602,5,542,1,9837853,1324594,9662447,1500000,41494571977,5620629915,40916565525,6198636367,3200,3009,3200,3080,11162447,3077,-2.85385500575374
وصنعت,2020-02-19,132860705639,2700,899,1,676,3,29561313,500000,24960313,5101000,130660936893,2199768746,110253073639,22607632000,3231,3087,3171,3231,30061313,3222,4.71452262497039
وصنعت,2020-02-22,73449135664,2264,999,3,507,1,16724473,62274,16427703,359044,73179633524,269502140,71833796708,1615338956,3309,3061,3061,3191,16786747,3189,-1.01809954751131
وصنعت,2020-02-23,121550678749,2720,810,3,734,2,22870587,3853553,19974942,6749198,104155162369,17395516380,91059565993,30491112756,3348,3194,3256,3317,26724140,3315,3.95428571428571
وصنعت,2020-02-24,80460450843,2387,732,10,620,2,12947256,4823214,17615970,154500,58503484453,21956966390,79754748343,705702500,3357,3207,3349,3339,17770470,3301,-0.439753737906772
وصنعت,2020-02-25,205977565060,3452,1005,13,769,8,35948395,7832129,21343396,22437128,169250579891,36726985169,99782302279,106195262781,3465,3339,3339,3465,43780524,3430,3.90901060070671
وصنعت,2020-02-26,90198464986,2679,1017,7,562,4,17422702,1722000,14515054,4629648,82146092631,8052372355,68443255577,21755209409,3535,3353,3535,3354,19144702,3434,0.127523910733262
وصنعت,2020-02-29,97271116903,2463,1004,6,671,4,21104086,599470,19422527,2281029,94583077305,2688039598,87041623829,10229493074,3426,3263,3263,3263,21703556,3267,-4.8609637019741
وصنعت,2020-03-01,303638269956,3670,1022,14,691,6,46036981,18549274,18336255,46250000,216345905861,87292364095,85993003443,217645266513,3430,3259,3259,3430,64586255,3427,4.88621151271754
وصنعت,2020-03-02,310762950093,4779,1637,24,663,2,54359234,11004317,19151551,46212000,258769837727,51993112366,91426974246,219335975847,3554,3400,3554,3506,65363551,3465,1.12741969793661
وصنعت,2020-03-03,567984530224,6185,1721,16,829,10,94850602,20107082,20315035,94642649,468305315091,99679215133,99566970770,468417559454,3638,3499,3572,3638,114957684,3602,3.93352965923433
وصنعت,2020-03-04,659610542980,3993,1301,19,368,7,102951585,24190000,33945322,93196263,534112822980,125497720000,176108330536,483502212444,3782,3782,3782,3782,127141585,3782,4.99898805909735
وصنعت,2020-03-07,798429004722,10243,3233,23,1727,31,125131898,23512811,93436437,55208272,671355997513,127073007209,498664026336,299764978386,3971,3776,3782,3966,148644709,3915,3.52737085582113
وصنعت,2020-03-09,359061321094,6524,3339,7,909,5,69576624,635018,61013806,9197836,355820225599,3241095495,311964323073,47096998021,3915,3720,3720,3720,70211642,3728,-4.78495624650903
وصنعت,2020-03-10,532552925425,9551,3336,10,1568,7,90021799,10667821,63808037,36881583,475832551491,56720373934,336814546862,195738378563,3914,3732,3732,3791,100689620,3855,3.42197888150176
وصنعت,2020-03-16,668989048652,10986,4048,14,1390,19,104700385,15109830,49259477,70550738,585179250673,83809797979,276139109497,392849939155,4341,4003,4213,4009,119810215,4070,5.57761391567404
وصنعت,2020-03-17,421387317409,8867,3407,9,1365,10,67326674,9216648,42287450,34255872,370635838054,50751479355,232876179874,188511137535,4114,3867,4114,4024,76543322,4013,-1.4147564469914
وصنعت,2020-03-18,186727306079,3311,1248,4,729,9,31830996,1050047,24856340,8024703,180796215954,5931090125,141618778143,45108527936,4213,4009,4082,4213,32881043,4140,3.16076294277929
وصنعت,2020-03-24,50348821710,400,51,1,215,3,8344955,100000,3542458,4902497,49752621710,596200000,21120134596,29228687114,4346,4346,4346,4346,8444955,4337,4.77196689558021
وصنعت,2020-03-25,27448018624,299,47,2,200,3,4193792,200000,3353792,1040000,26198618624,1249400000,20951138624,6496880000,4554,4554,4554,4554,4393792,4445,2.48739495798319
وصنعت,2020-03-28,35546791302,411,50,2,250,5,4715936,836515,3386703,2165748,30191422272,5355369030,21681672606,13865118696,4667,4667,4667,4667,5552451,4595,3.37815677271236
وصنعت,2020-03-29,567608096808,8535,4049,6,1342,14,83392692,3327223,67201511,19518404,545896643703,21711453105,440390037752,127218059056,4825,4595,4825,4825,86719915,4771,3.82296954314721
وصنعت,2020-03-30,538410840260,8876,3572,6,1663,11,75391676,4458000,59319676,20530000,508761948732,29648891528,397919006934,140491833326,5009,4606,4782,5009,79849676,4915,3.02521008403361
وصنعت,2020-04-04,513621330201,10037,5093,7,1513,9,71164773,1711695,67175213,5701255,501506146875,12115183326,473583882958,40037447243,5161,5009,5161,5161,72876468,5138,4.52320925404123
وصنعت,2020-04-05,560986728444,13233,5290,16,2394,8,73804318,7694378,78547234,2951462,508105863055,52880865389,540664211937,20322516507,5270,4881,5248,4881,81498696,5017,-2.3410896708286
وصنعت,2020-04-06,571584078528,10171,4228,9,2505,4,82998619,3952000,67550619,19400000,545731450528,25852628000,444372307215,127211771313,4961,4767,4880,4767,86950619,4792,-4.48932151678047
وصنعت,2020-04-07,501258762045,10872,4597,8,1929,11,72313281,2388015,51545496,23155800,485098302411,16160459634,346082622116,155176139929,5030,4775,4775,4826,74701296,4891,2.06875570428963
وصنعت,2020-04-08,476901678676,10537,4016,7,2441,10,68581546,3130989,48134529,23578006,456018554803,20883123873,320176904180,156724774496,4957,4738,4957,4789,71712535,4848,-0.894187779433681
وصنعت,2020-04-11,537235324269,11112,4482,7,1786,11,80477533,2631603,33972936,49136200,520226843892,17008480377,219739157568,317496166701,4839,4664,4811,4710,83109136,4712,-2.79699248120301
وصنعت,2020-04-12,452027986282,4666,1602,2,900,6,66683736,663832,19965876,47381692,447630121954,4397864328,133779300119,318248686163,4947,4775,4810,4947,67347568,4893,3.83663366336634
وصنعت,2020-04-13,997108610211,11436,4957,8,1888,13,140015787,2106935,79833200,62289522,982276233837,14832376374,559067603283,438041006928,5137,4957,5137,5137,142122722,5114,4.52920143027414
وصنعت,2020-04-14,725900523870,10082,3397,7,3091,8,98690391,1069253,47236455,52523189,718052462271,7848061599,340404659000,385495864870,5369,4966,5103,5369,99759644,5304,3.70581527936146
وصنعت,2020-04-15,293395035485,3601,1608,4,1193,4,35276455,3137931,19874198,18540188,269424928125,23970107360,151770639353,141624396132,5568,5504,5568,5568,38414386,5568,4.97526113249038
وصنعت,2020-04-18,55506002409,854,440,0,405,0,6921811,0,6921811,0,55506002409,0,55506002409,0,5845,5845,5845,5845,6921811,5845,4.98821681068343
وصنعت,2020-04-19,617323543517,10204,5304,9,2004,4,74424399,1947957,75573982,798374,601943869222,15379674295,610778230971,6545312546,6137,5554,6137,5613,76372356,5892,0.798104501808205
وصنعت,2020-04-20,761960209616,10795,4875,8,2577,9,87891712,2631000,82313882,8208830,739797266497,22162943119,692297788570,69662421046,6187,5813,5963,6187,90522712,6136,4.13212915996536
وصنعت,2020-04-21,713003798165,14428,6942,8,2716,6,81285827,2755843,81027596,3014074,689797923691,23205874474,687357576871,25646221294,6415,5985,6262,6115,84041670,6184,0.796008078887965
وصنعت,2020-04-22,806966527113,14741,6587,10,3362,6,92255061,2909917,94045535,1119443,782524156723,24442370390,797314744919,9651782194,6400,5942,6195,6302,95164978,6182,-0.047147571900047
وصنعت,2020-04-25,267804959575,4967,2278,3,1763,8,30270505,59117,27749333,2580289,267282460849,522498726,245126886343,22678073232,6491,6270,6415,6491,30329622,6437,4.12735849056604
وصنعت,2020-04-26,871283050040,15347,7448,6,3343,5,95728087,801557,93707341,2822303,864032541400,7250508640,845682871387,25600178653,6758,6123,6758,6584,96529644,6580,2.21970554926387
وصنعت,2020-04-27,627595579348,13293,5938,10,3076,4,63778388,5891481,69464969,204900,574385981663,53209597685,625777513311,1818066037,6758,6342,6582,6466,69669869,6566,-0.199423886549967
وصنعت,2020-04-28,700483623041,15530,6885,12,3796,8,74047474,6176748,79363022,861200,646664314898,53819308143,693013359771,7470263270,6582,6288,6582,6323,80224222,6365,-3.0639431616341
وصنعت,2020-04-29,315723309257,6193,2630,4,2353,5,34108486,706900,33819832,995554,309279891386,6443417871,306687558781,9035750476,6683,6393,6488,6683,34815386,6610,3.84791571232249
وصنعت,2020-05-02,45426776099,826,181,1,599,1,4740996,30223,4766219,5000,45139022916,287753183,45379171099,47605000,6940,6940,6940,6940,4771219,6896,4.3228936921041
وصنعت,2020-05-03,96997528836,1308,552,1,554,3,9281711,27749,8704460,605000,96708134515,289394321,90690463836,6307065000,7602,7241,7241,7602,9309460,7595,10.1374207188161
وصنعت,2020-05-04,767153992674,9727,5318,3,2318,2,69671373,1078876,70245249,505000,755614674252,11539318422,761837553210,5316439464,7974,7602,7974,7974,70750249,7904,4.06948843459065
وصنعت,2020-05-05,1044647858283,15214,8130,12,3211,8,90929793,4165780,92728395,2367178,998534668051,46113190232,1018435898048,26211960235,8299,7509,8299,7691,95095573,8008,1.30960066402287
وصنعت,2020-05-06,682972142954,12419,5818,2,3254,5,61044271,202000,55884271,5362000,680809589375,2162553579,621901915992,61070226962,8408,7639,7727,8408,61246271,8129,1.51115157032317
وصنعت,2020-05-09,78977765792,1431,692,0,660,1,6745624,0,6743624,2000,78977765792,0,78954349792,23416000,8535,8535,8535,8535,6745624,8535,4.99506770693211
وصنعت,2020-05-10,448681658493,5940,3598,5,1321,5,36548605,51152,32489739,4110018,448052852777,628805716,398157217137,50524441356,8961,8638,8961,8961,36599757,8936,4.70618380594465
وصنعت,2020-05-11,706166678048,10646,6114,3,2452,5,54951996,46800,53856544,1142252,705564316048,602362000,691486380828,14680297220,9382,9160,9382,9382,54998796,9360,4.73937515294885
وصنعت,2020-05-12,178686905441,3783,2879,3,467,0,14016862,436400,14453262,0,173363347741,5323557700,178686905441,0,9403,8892,9403,8892,14453262,9012,-3.71495327102804
وصنعت,2020-05-13,741571044783,10818,4886,5,3666,9,60882267,627366,57544397,3965236,733933013776,7638031007,694327279323,47243765460,9352,8562,8562,8562,61509633,8788,-2.48321604788482
وصنعت,2020-05-16,81502608791,1619,990,1,522,0,7080355,17000,7097355,0,81307890791,194718000,81502608791,0,8427,8349,8398,8349,7097355,8371,-4.74452554744526
وصنعت,2020-05-17,61537331320,1170,837,3,188,0,5626452,14000,5640452,0,61384591320,152740000,61537331320,0,7953,7953,7953,7953,5640452,7953,-4.99825844653431
وصنعت,2020-05-18,651359344170,11103,4183,2,3930,5,59179694,221970,57381664,2020000,648950068170,2409276000,629143916269,22215427901,8338,7581,7954,7959,59401664,7993,0.504124656278643
وصنعت,2020-05-19,369582028651,7186,3702,2,1746,3,33754743,1210000,32884103,2080640,356774133737,12807894914,347809334489,21772694162,8157,7594,8157,7594,34964743,7705,-3.60237118103055
وصنعت,2020-05-20,734915047754,15179,5544,8,5485,5,70236715,1173000,70673653,736062,723009858163,11905189591,727160344684,7754703070,8009,7320,7654,7654,71409715,7502,-2.63008514664144
وصنعت,2020-05-23,469081577612,8593,3535,6,2721,9,44614839,2609728,46684314,540253,443472200674,25609376938,463643842544,5437735068,7683,7128,7683,7180,47224567,7241,-3.48814613291877
وصنعت,2020-05-26,214598000000,3733,1519,2,1547,0,21981290,550500,22531790,0,209389333102,5208924771,214598257873,0,7247,6885,6931,6885,22531790,6949,-4.03063280935107
وصنعت,2020-05-27,304186024784,7283,2833,5,2866,3,30918855,486000,30890441,514414,299654695670,4531329114,299075694619,5110330165,7296,6602,6602,7296,31404855,7067,1.70096598068039
وصنعت,2020-05-30,72211434120,1577,989,0,517,3,7100436,0,4770088,2330348,72211434120,0,48511794960,23699639160,7420,7420,7420,7420,7100436,7420,4.99690274623167
وصنعت,2020-05-31,520312072657,8757,4083,5,2476,5,49540843,273700,46931593,2882950,517545277657,2766795000,489968663181,30343409476,7791,7087,7791,7748,49814543,7621,2.70403146509341
وصنعت,2020-06-01,222760288425,5430,2618,3,1542,2,20828426,41000,20239426,630000,222317192855,443095570,216024532168,6735756257,7953,7369,7662,7770,20869426,7788,2.19243657252274
وصنعت,2020-06-02,238806096350,6040,2910,1,1857,6,21744421,10000,21400284,354137,238696036350,110060000,234909533299,3896563051,8099,7588,7843,8091,21754421,8009,2.83867341202923
وصنعت,2020-06-06,346142244039,6047,2633,6,2063,4,20882974,9473832,24974172,5382634,237607974801,108534269238,284463567589,61678676450,8409,8010,8318,8409,30356806,8319,3.87173180286053
